"","X","Y","Tree_loss","Pop_densit","Dist_sett","Slope","Elevation","Annual_Rai","Dist_track","Dist_road","Dist_river","Dist_edge","Dist_defor","treated"
"1447",898455,7959015,0,0.0942915007472,2552.64575195,9.69727230072,804,1950,2910.46386719,12073.2763672,3572.39404297,1298,1297.99841309,1
"1448",898605,7959015,0,0.0932969152927,2684.11987305,9.10674953461,812,1950,3058.97045898,12043.6083984,3616.21337891,1176,1176.13769531,1
"1449",898755,7959015,0,0.0930974408984,2817.44555664,10.2247200012,811,1950,3207.6159668,12015.7392578,3470.80688477,1062,1061.50830078,1
"1450",898905,7959015,0,0.0902190506458,2952.37182617,6.34412097931,807,1950,3348.46240234,11989.6826172,3325.67285156,955,954.829833984,1
"1451",899055,7959015,0,0.0917759761214,3088.68896484,9.10674953461,834,1945,3487.36279297,11965.4501953,3179.71704102,858,858.020996094,1
"1452",899205,7959015,0,0.0911246240139,3226.22070313,5.38597726822,836,1945,3627.14770508,11943.0527344,3034.15551758,778,778.267333984,1
"1453",899355,7959015,0,0.0896072462201,3364.81787109,5.87557268143,850,1945,3767.71826172,11922.5,2889.04833984,721,721.248901367,1
"1454",899505,7959015,0,0.0918448492885,3504.35449219,12.5065097809,858,1945,3908.98974609,11903.8017578,2743.3190918,693,692.603759766,1
"1455",899655,7959015,0,0.0910707190633,3644.72216797,19.9679641724,877,1945,4050.88867188,11886.9677734,2597.55664063,691,690.651855469,1
"1456",899805,7959015,0,0.0933983922005,3785.82885742,11.0826444626,897,1945,4193.35205078,11872.0048828,2452.30493164,713,713.09185791,1
"1457",899955,7959015,0,0.0958966091275,3927.59472656,8.71035480499,907,1945,4336.32324219,11858.9208984,2307.07617188,765,764.852905273,1
"1458",900105,7959015,0,0.0990731716156,4069.95092773,13.2786579132,935,1887,4479.75439453,11847.7216797,2161.04150391,841,840.535522461,1
"1459",900255,7959015,0,0.102576754987,4212.83740234,15.6425104141,959,1887,4623.60253906,11838.4121094,2015.5892334,934,934.344665527,1
"1460",900405,7959015,0,0.101229019463,4356.20263672,14.5997056961,978,1887,4767.82958984,11830.9970703,1870.85546875,1041,1041.39331055,1
"1461",900555,7959015,0,0.100808404386,4500,11.4853715897,934,1941,4912.40283203,11825.4814453,1724.67382813,1158,1158.01550293,1
"1462",900705,7959015,0,0.100235529244,4644.18994141,13.9158086777,925,1941,5057.29199219,11821.8652344,1578.92370605,1282,1281.60058594,1
"1463",900855,7959015,0,0.101589746773,4788.73681641,12.303771019,904,1941,5202.47070313,11820.1523438,1434.0501709,1410,1410.3190918,1
"1464",901005,7959015,0,0.102456875145,4685.57373047,12.0170354843,890,1941,5340,11820.0380859,1288.60388184,1543,1542.88696289,1
"1465",901155,7959015,0,0.101824901998,4554.56933594,9.42741107941,860,1941,5340,11821.3701172,1140,1678,1678.39208984,1
"1466",901305,7959015,0,0.103066056967,4424.77099609,17.4853458405,848,1941,5340.75830078,11824.6054688,990,1816,1816.17724609,1
"1467",901455,7959015,0,0.103253729641,4296.2890625,11.1799860001,838,1941,5345.390625,11829.7421875,840,1943,1955.76074219,1
"1468",901605,7959015,0,0.103976584971,4169.24462891,12.9588422775,814,2032,5354.22265625,11836.7773438,690,1926,2093.1315918,1
"1469",901755,7959015,0,0.103139474988,4043.77294922,10.6631202698,793,2032,5367.23388672,11845.7080078,540,1879,2227.48730469,1
"1470",901905,7959015,0,0.1041463539,3920.02539063,10.197977066,781,2032,5384.39404297,11856.5302734,390,1834,2363.72583008,1
"1471",902055,7959015,0,0.104373201728,3798.1706543,12.0571937561,752,2032,5405.66357422,11869.2373047,240,1800,2501.53955078,1
"1472",902205,7959015,0,0.103208020329,3678.39648438,9.0460319519,729,2032,5430.99414063,11883.8251953,90,1779,2640.68164063,1
"1473",902355,7959015,0,0.0659881234169,3560.9128418,9.29819965363,718,2032,5460.32958984,11900.2861328,30,1770,2674.21020508,1
"1474",902505,7959015,0,0.0657127201557,3445.95410156,9.52020263672,717,2062,5493.60546875,11918.6113281,180,1770,2686.80102539,1
"1475",902655,7959015,0,0.065606251359,3333.78173828,9.97026157379,687,2062,5530.75048828,11938.7939453,330,1779,2707.65576172,1
"1476",902805,7959015,0,0.0647360682487,3224.68603516,15.3829755783,716,2062,5571.6875,11960.8232422,480,1800,2736.58544922,1
"1477",902955,7959015,0,0.0670079439878,3118.99023438,16.4164409637,737,2062,5616.33349609,11984.6904297,630,1834,2597.55664063,1
"1478",903105,7959015,0,0.0663684457541,3017.05151367,8.81123447418,750,2062,5664.60058594,12010.3828125,780,1879,2452.30493164,1
"1479",903255,7959015,0,0.0656312182546,2919.26367188,10.3573102951,763,2062,5716.39746094,12037.890625,930,1803,2307.66113281,1
"1480",903405,7959015,0,0.0664604306221,2826.05737305,7.08572721481,740,2062,5771.62890625,12067.1992188,1080,1702,2163.74682617,1
"1481",903555,7959015,0,0.066773802042,2737.90063477,11.2764015198,716,2081,5830.19726563,12098.2978516,1230,1608,2020.71765137,1
"1482",903705,7959015,0,0.0652746409178,2655.29663086,11.6902084351,684,2081,5892.00292969,12131.1708984,1380,1523,1878.77624512,1
"1483",903855,7959015,0,0.0653495714068,2578.77880859,8.54372596741,696,2081,5956.9453125,12165.8046875,1530,1449,1738.1887207,1
"1484",904005,7959015,0,0.064765997231,2508.90405273,15.4366407394,677,2081,6024.1015625,12202.1845703,1680,1387,1599.31237793,1
"1485",904155,7959015,0,0.0643468573689,2446.24194336,11.0826444626,635,2081,6093.54589844,12212.9853516,1830,1339,1462.63464355,1
"1486",904305,7959015,3,0.0635368525982,2391.359375,10.16040802,617,2081,6165.85742188,12210.5898438,1980,1242,1328.83410645,1
"1487",904455,7959015,0,0.0628135725856,2344.80273438,16.1655769348,610,2151,6223.96972656,12210,2130,1126,1198.87451172,1
"1488",904605,7959015,0,0.0612117797136,2307.07617188,18.9467735291,596,2151,6284.05126953,12210,2280,1018,1074.15087891,1
"1489",904755,7959015,0,0.0619926638901,2278.61791992,16.181394577,582,2151,6347.109375,12210.0371094,2430,912,956.713134766,1
"1490",904905,7959015,0,0.061163328588,2259.77880859,2.38594412804,547,2151,6413.05712891,12211.3271484,2580,816,849.588134766,1
"1491",905055,7959015,0,0.0607738159597,2250.79980469,14.6211442947,586,2131,6481.80517578,12214.4589844,2730,738,757.165771484,1
"1492",905205,7959015,0,0.059377823025,2251.79931641,10.39935112,589,2131,6553.26660156,12219.4316406,2880,659,685.419555664,1
"1493",905355,7959015,0,0.0594160184264,2262.76391602,9.23286819458,626,2131,6627.35253906,12226.2421875,3030,598,641.326721191,1
"1494",905505,7959015,0,0.0586961321533,2283.54980469,20.4884529114,648,2131,6703.9765625,12234.8886719,3180,571,630.713867188,1
"1495",905655,7959015,0,0.0584519580007,2313.89282227,3.58425235748,636,2131,6783.05224609,12245.3662109,3330,577,655.209899902,1
"1496",905805,7959015,0,0.0578189641237,2353.4230957,13.429394722,633,2131,6828.21337891,12257.6708984,3480,618,711.196166992,1
"1497",896655,7958865,0,0.164183482528,1186.80236816,22.7918243408,581,2044,1149.8260498,12198.0527344,1833.93017578,904,1152.56237793,1
"1498",896805,7958865,0,0.153602704406,1247.7980957,20.978017807,639,2044,1295.2220459,12179.0390625,1979.09069824,1054,1273.14575195,1
"1499",896955,7958865,0,0.132126837969,1323.0645752,17.890203476,627,2044,1441.56164551,12161.8457031,2124.92358398,1190,1399.4284668,1
"1500",897105,7958865,0,0.126579493284,1410.3190918,12.5107831955,620,1965,1588.58422852,12146.4814453,2271.29907227,1315,1530,1
"1501",897255,7958865,0,0.1207556054,1507.48132324,13.0365781784,633,1965,1736.11633301,12132.9511719,2418.11914063,1441,1663.85095215,1
"1502",897405,7958865,0,0.109417304397,1612.76159668,12.7725782394,644,1965,1884.03820801,12121.2626953,2565.30688477,1571,1800.25,1
"1503",897555,7958865,0,0.109851419926,1724.67382813,15.2206192017,665,1965,2032.26477051,12111.4199219,2712.80297852,1704,1938.65930176,1
"1504",897705,7958865,0,0.101790741086,1842.00976563,32.8530044556,747,1965,2180.73388672,12101.1611328,2860.24462891,1832,2026.27734375,1
"1505",897855,7958865,0,0.0978118255734,1963.79736328,12.1987800598,804,1965,2329.39916992,12063.7304688,3006.74243164,1758,1891.90380859,1
"1506",898005,7958865,0,0.0992585271597,2089.25830078,11.0826444626,796,1965,2478.22509766,12027.34375,3153.56933594,1694,1760.0567627,1
"1507",898155,7958865,0,0.0944585129619,2217.76904297,12.6255464554,785,1950,2627.18481445,11991.9345703,3300.68164063,1631,1631.34912109,1
"1508",898305,7958865,0,0.0943161100149,2348.82958984,11.1021881104,775,1950,2776.2565918,11958.3027344,3448.04296875,1507,1506.58557129,1
"1509",898455,7958865,0,0.0937170907855,2482.03540039,9.39236068726,779,1950,2925.4230957,11926.4619141,3595.62231445,1387,1386.83093262,1
"1510",898605,7958865,0,0.0934941470623,2617.05932617,6.28194284439,794,1950,3074.6706543,11896.4277344,3579.9440918,1273,1273.49914551,1
"1511",898755,7958865,0,0.0930796712637,2753.6340332,12.4551000595,787,1950,3223.98828125,11868.2138672,3434.31225586,1167,1166.91906738,1
"1512",898905,7958865,0,0.0907883942127,2891.53930664,11.694817543,800,1950,3373.36621094,11841.8330078,3289.07275391,1068,1068.26965332,1
"1513",899055,7958865,0,0.0894056707621,3030.59399414,6.6544251442,823,1945,3522.79711914,11817.296875,3143.56494141,983,982.700378418,1
"1514",899205,7958865,0,0.089434877038,3170.64672852,10.3730974197,826,1945,3672.27441406,11794.6171875,2997.74926758,914,913.89276123,1
"1515",899355,7958865,0,0.0903172641993,3311.57055664,9.62914466858,831,1945,3821.67504883,11773.8056641,2852.36743164,866,865.852172852,1
"1516",899505,7958865,0,0.0903149619699,3453.25927734,11.0237855911,834,1945,3961.02270508,11754.8710938,2707.32348633,842,842.140136719,1
"1517",899655,7958865,0,0.0922610759735,3595.62231445,11.8185062408,853,1945,4101.12158203,11737.8232422,2561.26928711,841,840.535522461,1
"1518",899805,7958865,0,0.0950354933739,3738.58251953,11.3338165283,866,1945,4241.89794922,11722.6699219,2415.69873047,859,859.069274902,1
"1519",899955,7958865,0,0.0959455668926,3882.07421875,12.6255464554,892,1945,4383.28662109,11709.4189453,2270.70483398,902,902.496520996,1
"1520",900105,7958865,0,0.0968441590667,4026.0402832,6.05449867249,916,1887,4525.22949219,11698.0771484,2124.92358398,967,967.470947266,1
"1521",900255,7958865,0,0.103088930249,4170.43164063,18.9933586121,936,1887,4667.67626953,11688.6484375,1979.09069824,1050,1050,1
"1522",900405,7958865,0,0.10406357795,4315.20556641,6.67122650146,968,1887,4810.58203125,11681.1386719,1833.93017578,1146,1146.29833984,1
"1523",900555,7958865,0,0.102869227529,4460.32519531,9.93726921082,954,1941,4926.03271484,11675.5517578,1688.81616211,1253,1253.19592285,1
"1524",900705,7958865,0,0.10026678443,4605.75732422,14.1034631729,920,1941,5028.64794922,11671.8896484,1542.59521484,1368,1368.21044922,1
"1525",900855,7958865,0,0.103275693953,4751.47363281,10.7444162369,883,1941,5133.59521484,11670.1542969,1397.17578125,1489,1489.4630127,1
"1526",901005,7958865,0,0.103152304888,4759.42236328,8.7166967392,865,1941,5240.04785156,11670.0380859,1252.83679199,1616,1615.54943848,1
"1527",901155,7958865,0,0.104263797402,4630.50732422,5.39642429352,842,1941,5348.42041016,11671.3876953,1106.34533691,1745,1745.42260742,1
"1528",901305,7958865,0,0.104670010507,4502.89892578,7.45400953293,833,1941,5458.76367188,11674.6650391,960.46862793,1878,1878.29711914,1
"1529",901455,7958865,0,0.103505842388,4376.7109375,11.4712572098,805,1941,5495.24316406,11679.8671875,816.088256836,1935,2013.57885742,1
"1530",901605,7958865,0,0.102528072894,4252.0703125,8.21995925903,796,2032,5503.83496094,11686.9931641,670.820373535,1922,2150.8137207,1
"1531",901755,7958865,0,0.100627996027,4129.11621094,8.73569107056,768,2032,5516.49365234,11696.0380859,523.927490234,1920,2289.65063477,1
"1532",901905,7958865,0,0.103487558663,4008.00439453,13.7097864151,761,2032,5533.19091797,11706.9980469,379.473327637,1924,2428.51806641,1
"1533",902055,7958865,0,0.103305645287,3888.90722656,7.36374044418,757,2032,5553.890625,11719.8681641,240,1939,2520,1
"1534",902205,7958865,0,0.101649075747,3772.01538086,6.91817474365,739,2032,5578.54833984,11734.640625,90,1928,2520,1
"1535",902355,7958865,0,0.103082165122,3657.54003906,13.1340227127,720,2032,5607.11132813,11751.3105469,30,1920,2524.46044922,1
"1536",902505,7958865,0,0.0645813941956,3545.71582031,3.19960141182,689,2062,5639.52148438,11769.8681641,180,1920,2537.79443359,1
"1537",902655,7958865,0,0.0652794316411,3436.80078125,10.9249105453,678,2062,5675.71142578,11790.3056641,330,1928,2559.86328125,1
"1538",902805,7958865,0,0.0665380954742,3331.08081055,11.3338165283,687,2062,5715.61035156,11812.6123047,480,1948,2590.4440918,1
"1539",902955,7958865,0,0.0676586925983,3228.86987305,12.5746860504,717,2062,5759.140625,11836.7773438,630,1979,2629.23950195,1
"1540",903105,7958865,0,0.0677742213011,3130.51123047,12.9793510437,733,2062,5806.22070313,11862.7910156,780,2015,2495.05517578,1
"1541",903255,7958865,0,0.0665991306305,3036.37939453,8.81123447418,746,2062,5856.76513672,11890.6396484,930,1913,2353.04052734,1
"1542",903405,7958865,0,0.0664787441492,2946.87963867,10.3520421982,723,2062,5910.68505859,11920.3105469,1080,1818,2212.08056641,1
"1543",903555,7958865,0,0.0679239779711,2862.4465332,10.07396698,709,2081,5967.88916016,11951.7910156,1230,1731,2072.38989258,1
"1544",903705,7958865,0,0.0677081570029,2783.54101563,16.3354263306,685,2081,6028.28320313,11985.0654297,1380,1652,1934.24401855,1
"1545",903855,7958865,0,0.066761508584,2710.64575195,16.5185661316,657,2081,6091.77294922,12020.1210938,1530,1584,1797.99890137,1
"1546",904005,7958865,0,0.0662623718381,2644.2578125,13.9158086777,657,2081,6158.18945313,12056.9394531,1680,1528,1664.12133789,1
"1547",904155,7958865,0,0.0644926205277,2584.87915039,4.97235822678,664,2081,6226.13867188,12063.0224609,1830,1452,1533.23193359,1
"1548",904305,7958865,3,0.0642354413867,2533.00219727,16.874540329,640,2081,6296.92773438,12060.5966797,1980,1338,1406.16503906,1
"1549",904455,7958865,0,0.0633086636662,2489.09619141,18.2457008362,610,2151,6362.33447266,12060,2130,1230,1284.05603027,1
"1550",904605,7958865,0,0.0619660355151,2453.58911133,20.0234851837,592,2151,6421.12158203,12060,2280,1124,1168.46057129,1
"1551",904755,7958865,0,0.0609407797456,2426.84985352,6.67122650146,556,2151,6482.84667969,12060.0371094,2430,1026,1061.50830078,1
"1552",904905,7958865,0,0.0616704709828,2409.16992188,7.23384475708,546,2151,6547.42675781,12061.3427734,2580,942,966.074523926,1
"1553",905055,7958865,0,0.0592245385051,2400.75,7.39395809174,572,2131,6614.77880859,12064.5136719,2730,865,885.889404297,1
"1554",905205,7958865,0,0.0585105121136,2401.68701172,15.6918296814,596,2131,6684.81884766,12069.5488281,2880,792,825.408996582,1
"1555",905355,7958865,0,0.0588786713779,2411.97021484,15.4399871826,618,2131,6757.46240234,12076.4443359,3030,742,789.176757813,1
"1556",905505,7958865,0,0.0580119490623,2431.48095703,5.00628232956,650,2131,6832.62744141,12085.1972656,3180,721,780.576721191,1
"1557",905655,7958865,0,0.0580937303603,2460,10.9249105453,649,2131,6803.12451172,12095.8046875,3330,726,800.499816895,1
"1558",905805,7958865,0,0.0576231442392,2497.21850586,13.8132429123,618,2131,6709.54541016,12108.2617188,3480,751,846.935668945,1
"1559",896655,7958715,0,0.163708999753,1047.85498047,18.0539035797,580,2067,1194.36169434,12049.3984375,1878.77624512,858,1251.75878906,1
"1560",896805,7958715,0,0.15871784091,1116.46765137,8.81123447418,612,2067,1337.94616699,12030.1494141,2020.71765137,983,1363.59814453,1
"1561",896955,7958715,0,0.139900624752,1200,16.1180076599,601,2067,1480.06762695,12012.7431641,2163.74682617,1107,1482.19433594,1
"1562",897105,7958715,0,0.131158918142,1295.56933594,11.4712572098,599,2034,1623.60705566,11997.1875,2307.66113281,1235,1606.05102539,1
"1563",897255,7958715,0,0.118432842195,1400.71411133,8.45910644531,605,2034,1768.21948242,11983.4882813,2452.30493164,1369,1734.04150391,1
"1564",897405,7958715,0,0.108800068498,1513.43981934,9.42741107941,627,2034,1913.66137695,11971.6542969,2597.55664063,1505,1865.31494141,1
"1565",897555,7958715,0,0.10312910378,1632.17651367,18.8714065552,661,2034,2059.75732422,11961.6884766,2743.3190918,1643,1999.22485352,1
"1566",897705,7958715,0,0.101339630783,1755.70495605,33.282169342,728,2034,2206.37719727,11953.5976563,2889.515625,1784,2095.06567383,1
"1567",897855,7958715,0,0.0963558107615,1883.08251953,12.888835907,784,2034,2353.4230957,11918.3095703,3036.08300781,1892,1965.40075684,1
"1568",898005,7958715,0,0.094966724515,2013.57885742,8.69130134583,789,2034,2500.81982422,11881.8554688,3182.97021484,1833,1838.83117676,1
"1569",898155,7958715,0,0.0924399793148,2146.62524414,6.52698659897,759,2032,2648.5090332,11846.0117188,3330.13525391,1716,1716.04199219,1
"1570",898305,7958715,0,0.0900239795446,2281.77563477,7.97323322296,743,2032,2796.4440918,11811.9638672,3477.54223633,1598,1597.90490723,1
"1571",898455,7958715,0,0.0898746475577,2418.67724609,11.694817543,755,2032,2944.58813477,11779.7285156,3624.91381836,1486,1485.53015137,1
"1572",898605,7958715,0,0.0932298079133,2557.04907227,14.5135765076,762,2032,3092.91113281,11749.3193359,3543.81152344,1379,1379.0213623,1
"1573",898755,7958715,0,0.0929714515805,2696.66455078,4.10029363632,756,2032,3241.38867188,11720.7509766,3397.95532227,1279,1279.14038086,1
"1574",898905,7958715,0,0.0937062501907,2837.34033203,9.13694572449,782,2032,3390,11694.0371094,3252.47607422,1190,1189.83190918,1
"1575",899055,7958715,0,0.0900219902396,2978.92602539,11.9272518158,803,2020,3538.72851563,11669.1904297,3107.42651367,1114,1113.6427002,1
"1576",899205,7958715,0,0.0899300649762,3121.29785156,8.05635929108,808,2020,3687.56005859,11646.2226563,2961.50292969,1053,1053.42297363,1
"1577",899355,7958715,0,0.0917881652713,3264.35302734,15.3324594498,801,2020,3836.48266602,11625.1455078,2815.84790039,1012,1012.02764893,1
"1578",899505,7958715,0,0.09282964468,3408.00537109,13.2986030579,810,2020,3985.48608398,11605.96875,2670.67407227,992,991.81652832,1
"1579",899655,7958715,0,0.093311406672,3552.18237305,9.7198677063,832,2020,4134.56152344,11588.7011719,2525.17333984,990,990.454467773,1
"1580",899805,7958715,0,0.094871558249,3696.82299805,10.3573102951,858,2020,4283.70166016,11573.3525391,2379.28564453,1006,1006.23059082,1
"1581",899955,7958715,0,0.096335798502,3841.87451172,11.8775482178,880,2020,4423.04199219,11559.9306641,2233.94262695,1044,1043.55163574,1
